model,dataset,definition,outcome,scope,n_seeds,n_problems,numerator_count,denominator_count,estimate,binomial_wilson95_lower,binomial_wilson95_upper,cluster_ci95_lower,cluster_ci95_upper,contrast
r1,math,strict_all_wrong,long_repair_any,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,strict_all_wrong,long_repair_any,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,strict_all_wrong,long_repair_any,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,strict_all_wrong,long_repair_any,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,strict_all_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,strict_all_wrong,incremental_net,all_seeds,3,400,0.0,11.0,0.0,,,0.0,0.0,
r1,math,strict_all_wrong,incremental_net,leave_out:42,2,400,0.0,7.0,0.0,,,0.0,0.0,
r1,math,strict_all_wrong,incremental_net,leave_out:314159,2,400,0.0,7.0,0.0,,,0.0,0.0,
r1,math,strict_all_wrong,incremental_net,leave_out:271828,2,400,0.0,8.0,0.0,,,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_plurality,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_plurality,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_plurality,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_plurality,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,plurality_wrong,long_repair_plurality,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,plurality_wrong,long_repair_plurality,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,long_repair_plurality,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,long_repair_plurality,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_any,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_any,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_any,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,samecap_repair_any,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,plurality_wrong,long_repair_any,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,plurality_wrong,long_repair_any,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,long_repair_any,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,long_repair_any,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,11.0,0.0,0.0,0.25883296696803165,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,7.0,0.0,0.0,0.3543304350666873,0.0,0.0,
r1,math,plurality_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,8.0,0.0,0.0,0.3244075648838801,0.0,0.0,
r1,math,plurality_wrong,incremental_net,all_seeds,3,400,0.0,11.0,0.0,,,0.0,0.0,
r1,math,plurality_wrong,incremental_net,leave_out:42,2,400,0.0,7.0,0.0,,,0.0,0.0,
r1,math,plurality_wrong,incremental_net,leave_out:314159,2,400,0.0,7.0,0.0,,,0.0,0.0,
r1,math,plurality_wrong,incremental_net,leave_out:271828,2,400,0.0,8.0,0.0,,,0.0,0.0,
r1,math,first_chain_wrong,samecap_repair_plurality,all_seeds,3,400,0.0,27.0,0.0,0.0,0.12455502974186704,0.0,0.0,
r1,math,first_chain_wrong,samecap_repair_plurality,leave_out:42,2,400,0.0,19.0,0.0,0.0,0.16817922405261618,0.0,0.0,
r1,math,first_chain_wrong,samecap_repair_plurality,leave_out:314159,2,400,0.0,17.0,0.0,1.3877787807814457e-17,0.18431813500885175,0.0,0.0,
r1,math,first_chain_wrong,samecap_repair_plurality,leave_out:271828,2,400,0.0,18.0,0.0,0.0,0.17587922364665756,0.0,0.0,
r1,math,first_chain_wrong,long_repair_plurality,all_seeds,3,400,0.0,27.0,0.0,0.0,0.12455502974186704,0.0,0.0,
r1,math,first_chain_wrong,long_repair_plurality,leave_out:42,2,400,0.0,19.0,0.0,0.0,0.16817922405261618,0.0,0.0,
r1,math,first_chain_wrong,long_repair_plurality,leave_out:314159,2,400,0.0,17.0,0.0,1.3877787807814457e-17,0.18431813500885175,0.0,0.0,
r1,math,first_chain_wrong,long_repair_plurality,leave_out:271828,2,400,0.0,18.0,0.0,0.0,0.17587922364665756,0.0,0.0,
r1,math,first_chain_wrong,samecap_repair_any,all_seeds,3,400,1.0,27.0,0.037037037037037035,0.006568145980785131,0.18283465933575843,0.0,0.13043478260869565,
r1,math,first_chain_wrong,samecap_repair_any,leave_out:42,2,400,0.0,19.0,0.0,0.0,0.16817922405261618,0.0,0.0,
r1,math,first_chain_wrong,samecap_repair_any,leave_out:314159,2,400,1.0,17.0,0.058823529411764705,0.010460400984997592,0.26982030637575394,0.0,0.2222222222222222,
r1,math,first_chain_wrong,samecap_repair_any,leave_out:271828,2,400,1.0,18.0,0.05555555555555555,0.00987519097830307,0.25757300781872583,0.0,0.18181818181818182,
r1,math,first_chain_wrong,long_repair_any,all_seeds,3,400,1.0,27.0,0.037037037037037035,0.006568145980785131,0.18283465933575843,0.0,0.13043478260869565,
r1,math,first_chain_wrong,long_repair_any,leave_out:42,2,400,0.0,19.0,0.0,0.0,0.16817922405261618,0.0,0.0,
r1,math,first_chain_wrong,long_repair_any,leave_out:314159,2,400,1.0,17.0,0.058823529411764705,0.010460400984997592,0.26982030637575394,0.0,0.2222222222222222,
r1,math,first_chain_wrong,long_repair_any,leave_out:271828,2,400,1.0,18.0,0.05555555555555555,0.00987519097830307,0.25757300781872583,0.0,0.18181818181818182,
r1,math,first_chain_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,27.0,0.0,0.0,0.12455502974186704,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,19.0,0.0,0.0,0.16817922405261618,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,17.0,0.0,1.3877787807814457e-17,0.18431813500885175,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,18.0,0.0,0.0,0.17587922364665756,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,27.0,0.0,0.0,0.12455502974186704,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,19.0,0.0,0.0,0.16817922405261618,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,17.0,0.0,1.3877787807814457e-17,0.18431813500885175,0.0,0.0,
r1,math,first_chain_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,18.0,0.0,0.0,0.17587922364665756,0.0,0.0,
r1,math,first_chain_wrong,incremental_net,all_seeds,3,400,0.0,27.0,0.0,,,0.0,0.0,
r1,math,first_chain_wrong,incremental_net,leave_out:42,2,400,0.0,19.0,0.0,,,0.0,0.0,
r1,math,first_chain_wrong,incremental_net,leave_out:314159,2,400,0.0,17.0,0.0,,,0.0,0.0,
r1,math,first_chain_wrong,incremental_net,leave_out:271828,2,400,0.0,18.0,0.0,,,0.0,0.0,
r1,all,complete_plurality_correct,harm,all_seeds,3,800,3.0,971.0,0.003089598352214212,0.0010512865334147909,0.00904415896866689,0.0,0.007092378404039529,A_to_B_resampling
r1,all,complete_plurality_correct,harm,leave_out:42,2,800,2.0,640.0,0.003125,0.000857406448106857,0.011321770138404203,0.0,0.008025682182985553,A_to_B_resampling
r1,all,complete_plurality_correct,harm,leave_out:314159,2,800,1.0,651.0,0.0015360983102918587,0.0002712105537547192,0.008649206353284158,0.0,0.00487012987012987,A_to_B_resampling
r1,all,complete_plurality_correct,harm,leave_out:271828,2,800,3.0,651.0,0.004608294930875576,0.0015684476727498824,0.013460317974461329,0.0,0.010558069381598794,A_to_B_resampling
r1,all,complete_plurality_correct,certain_harm,all_seeds,3,800,1.0,971.0,0.0010298661174047373,0.00018181979644140865,0.005810394391659266,0.0,0.003229365790059759,A_to_B_resampling
r1,all,complete_plurality_correct,certain_harm,leave_out:42,2,800,1.0,640.0,0.0015625,0.0002758728855767516,0.008796948910325852,0.0,0.004909983633387889,A_to_B_resampling
r1,all,complete_plurality_correct,certain_harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_B_resampling
r1,all,complete_plurality_correct,certain_harm,leave_out:271828,2,800,1.0,651.0,0.0015360983102918587,0.0002712105537547192,0.008649206353284158,0.0,0.00482315112540193,A_to_B_resampling
r1,all,complete_plurality_correct,possible_harm,all_seeds,3,800,3.0,971.0,0.003089598352214212,0.0010512865334147909,0.00904415896866689,0.0,0.007092378404039529,A_to_B_resampling
r1,all,complete_plurality_correct,possible_harm,leave_out:42,2,800,2.0,640.0,0.003125,0.000857406448106857,0.011321770138404203,0.0,0.008025682182985553,A_to_B_resampling
r1,all,complete_plurality_correct,possible_harm,leave_out:314159,2,800,1.0,651.0,0.0015360983102918587,0.0002712105537547192,0.008649206353284158,0.0,0.00487012987012987,A_to_B_resampling
r1,all,complete_plurality_correct,possible_harm,leave_out:271828,2,800,3.0,651.0,0.004608294930875576,0.0015684476727498824,0.013460317974461329,0.0,0.010558069381598794,A_to_B_resampling
r1,all,complete_all_correct,harm,all_seeds,3,800,2.0,960.0,0.0020833333333333333,0.0005715111840712017,0.007564120199007632,0.0,0.005307855626326964,A_to_B_resampling
r1,all,complete_all_correct,harm,leave_out:42,2,800,1.0,633.0,0.001579778830963665,0.00027892420840703626,0.008893623746481711,0.0,0.0049182346765727185,A_to_B_resampling
r1,all,complete_all_correct,harm,leave_out:314159,2,800,1.0,642.0,0.001557632398753894,0.00027501330299450205,0.008769712365996494,0.0,0.004934210526315789,A_to_B_resampling
r1,all,complete_all_correct,harm,leave_out:271828,2,800,2.0,645.0,0.0031007751937984496,0.0008507566624194026,0.011234566669024948,0.0,0.007874015748031496,A_to_B_resampling
r1,all,complete_all_correct,certain_harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,A_to_B_resampling
r1,all,complete_all_correct,certain_harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,A_to_B_resampling
r1,all,complete_all_correct,certain_harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,A_to_B_resampling
r1,all,complete_all_correct,certain_harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,A_to_B_resampling
r1,all,complete_all_correct,possible_harm,all_seeds,3,800,2.0,960.0,0.0020833333333333333,0.0005715111840712017,0.007564120199007632,0.0,0.005307855626326964,A_to_B_resampling
r1,all,complete_all_correct,possible_harm,leave_out:42,2,800,1.0,633.0,0.001579778830963665,0.00027892420840703626,0.008893623746481711,0.0,0.0049182346765727185,A_to_B_resampling
r1,all,complete_all_correct,possible_harm,leave_out:314159,2,800,1.0,642.0,0.001557632398753894,0.00027501330299450205,0.008769712365996494,0.0,0.004934210526315789,A_to_B_resampling
r1,all,complete_all_correct,possible_harm,leave_out:271828,2,800,2.0,645.0,0.0031007751937984496,0.0008507566624194026,0.011234566669024948,0.0,0.007874015748031496,A_to_B_resampling
r1,all,complete_plurality_correct,harm,all_seeds,3,800,0.0,971.0,0.0,4.336808689942018e-19,0.00394059853111017,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,harm,leave_out:42,2,800,0.0,640.0,0.0,4.336808689942018e-19,0.005966467005294148,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,harm,leave_out:271828,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,certain_harm,all_seeds,3,800,0.0,971.0,0.0,4.336808689942018e-19,0.00394059853111017,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,certain_harm,leave_out:42,2,800,0.0,640.0,0.0,4.336808689942018e-19,0.005966467005294148,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,certain_harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,certain_harm,leave_out:271828,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,possible_harm,all_seeds,3,800,0.0,971.0,0.0,4.336808689942018e-19,0.00394059853111017,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,possible_harm,leave_out:42,2,800,0.0,640.0,0.0,4.336808689942018e-19,0.005966467005294148,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,possible_harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,possible_harm,leave_out:271828,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,certain_harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,certain_harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,certain_harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,certain_harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,possible_harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,possible_harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,possible_harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,A_to_C_combined
r1,all,complete_all_correct,possible_harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,A_to_C_combined
r1,all,complete_plurality_correct,harm,all_seeds,3,800,0.0,971.0,0.0,4.336808689942018e-19,0.00394059853111017,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,harm,leave_out:42,2,800,0.0,640.0,0.0,4.336808689942018e-19,0.005966467005294148,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,harm,leave_out:271828,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,certain_harm,all_seeds,3,800,0.0,971.0,0.0,4.336808689942018e-19,0.00394059853111017,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,certain_harm,leave_out:42,2,800,0.0,640.0,0.0,4.336808689942018e-19,0.005966467005294148,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,certain_harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,certain_harm,leave_out:271828,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,possible_harm,all_seeds,3,800,0.0,971.0,0.0,4.336808689942018e-19,0.00394059853111017,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,possible_harm,leave_out:42,2,800,0.0,640.0,0.0,4.336808689942018e-19,0.005966467005294148,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,possible_harm,leave_out:314159,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,B_to_C_tokens
r1,all,complete_plurality_correct,possible_harm,leave_out:271828,2,800,0.0,651.0,0.0,0.0,0.005866242536952711,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,certain_harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,certain_harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,certain_harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,certain_harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,possible_harm,all_seeds,3,800,0.0,960.0,0.0,0.0,0.003985571263342761,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,possible_harm,leave_out:42,2,800,0.0,633.0,0.0,0.0,0.006032048899278252,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,possible_harm,leave_out:314159,2,800,0.0,642.0,0.0,4.336808689942018e-19,0.005947990436706593,0.0,0.0,B_to_C_tokens
r1,all,complete_all_correct,possible_harm,leave_out:271828,2,800,0.0,645.0,0.0,0.0,0.005920489155665533,0.0,0.0,B_to_C_tokens
r1,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,3.0,728.0,0.004120879120879121,0.0014024394108629618,0.012045089014969694,0.0,0.009472259810554804,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,2.0,479.0,0.0041753653444676405,0.0011457835590343258,0.015094451568757574,0.0,0.010660980810234541,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,1.0,487.0,0.002053388090349076,0.00036256542684076024,0.011538342118192078,0.0,0.006423982869379015,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,3.0,490.0,0.006122448979591836,0.002084324794793096,0.017844052308651756,0.0,0.013972055888223553,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,1.0,728.0,0.0013736263736263737,0.00024251995103866456,0.007739343812333229,0.0,0.004310344827586207,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,1.0,479.0,0.0020876826722338203,0.00036862236246774666,0.011729466386914859,0.0,0.006564551422319475,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,1.0,490.0,0.0020408163265306124,0.0003603450783601341,0.011468266546600788,0.0,0.006423982869379015,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,3.0,728.0,0.004120879120879121,0.0014024394108629618,0.012045089014969694,0.0,0.009472259810554804,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,2.0,479.0,0.0041753653444676405,0.0011457835590343258,0.015094451568757574,0.0,0.010660980810234541,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,1.0,487.0,0.002053388090349076,0.00036256542684076024,0.011538342118192078,0.0,0.006423982869379015,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,3.0,490.0,0.006122448979591836,0.002084324794793096,0.017844052308651756,0.0,0.013972055888223553,A_to_B_resampling
r1,gsm8k,complete_all_correct,harm,all_seeds,3,400,2.0,717.0,0.002789400278940028,0.0007652877557220413,0.010112913996883657,0.0,0.007102272727272727,A_to_B_resampling
r1,gsm8k,complete_all_correct,harm,leave_out:42,2,400,1.0,472.0,0.00211864406779661,0.0003740906517173152,0.011901970444706176,0.0,0.0066518847006651885,A_to_B_resampling
r1,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,1.0,478.0,0.0020920502092050207,0.0003693937384498516,0.011753803038745455,0.0,0.006535947712418301,A_to_B_resampling
r1,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,2.0,484.0,0.004132231404958678,0.0011339392965337503,0.01493984590337532,0.0,0.01050420168067227,A_to_B_resampling
r1,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,A_to_B_resampling
r1,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,A_to_B_resampling
r1,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,478.0,0.0,0.0,0.007972453906511252,0.0,0.0,A_to_B_resampling
r1,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,484.0,0.0,0.0,0.00787440007657498,0.0,0.0,A_to_B_resampling
r1,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,2.0,717.0,0.002789400278940028,0.0007652877557220413,0.010112913996883657,0.0,0.007102272727272727,A_to_B_resampling
r1,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,1.0,472.0,0.00211864406779661,0.0003740906517173152,0.011901970444706176,0.0,0.0066518847006651885,A_to_B_resampling
r1,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,1.0,478.0,0.0020920502092050207,0.0003693937384498516,0.011753803038745455,0.0,0.006535947712418301,A_to_B_resampling
r1,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,2.0,484.0,0.004132231404958678,0.0011339392965337503,0.01493984590337532,0.0,0.01050420168067227,A_to_B_resampling
r1,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,0.0,728.0,0.0,0.0,0.005249031432141515,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,0.0,479.0,0.0,0.0,0.007955942370973308,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,490.0,0.0,0.0,0.0077787288857189595,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,728.0,0.0,0.0,0.005249031432141515,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,479.0,0.0,0.0,0.007955942370973308,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,490.0,0.0,0.0,0.0077787288857189595,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,0.0,728.0,0.0,0.0,0.005249031432141515,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,0.0,479.0,0.0,0.0,0.007955942370973308,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,0.0,487.0,0.0,0.0,0.00782627211222885,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,0.0,490.0,0.0,0.0,0.0077787288857189595,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,harm,all_seeds,3,400,0.0,717.0,0.0,4.336808689942018e-19,0.00532913135570587,0.0,0.0,A_to_C_combined
r1,gsm8k,complete_all_correct,harm,leave_out:42,2,400,0.0,472.0,0.0,0.0,0.00807298050534444,0.0,0.0,A_to_C_combined
